commit type,added lines count
Multi-lang,125
Other,10
Other,0
Other,7
Other,62
Other,7
Other,11
Other,3
Other,4
Other,4
Other,0
Multi-lang,208
Other,2
Other,6
Multi-lang,72
Other,6
Other,7
Multi-lang,120
Other,43
Other,326
Other,1
Other,3
Other,13
Other,1
Multi-lang,28
Other,18
Other,1
Other,22
Other,25
Other,45
Other,1
Other,1
Other,0
Other,0
Other,1
Other,0
Other,0
Other,0
Other,16
Other,47
Other,3
Other,10
Other,1
Other,1
Other,27
Other,1
Other,1
Other,247
Other,3
Other,1
Other,1
Other,1
Other,2
Multi-lang,108
Multi-lang,9
Multi-lang,135
Other,105
Multi-lang,48
Other,6
Other,2
Other,0
Other,4
Other,3
Other,24
Other,3
Other,1
Other,2
Other,0
Other,1
Other,0
Multi-lang,115
Other,1
Other,0
Other,6
Other,10
Multi-lang,10
Other,0
Other,1
Other,12
Other,7
Other,92
Other,17
Other,43
Other,526
Multi-lang,5
Other,11
Other,37
Multi-lang,118
Other,77
Other,45
Other,0
Other,0
Other,0
Multi-lang,5
Other,3
Other,11
Other,16
Other,19
Other,109
Other,27
Multi-lang,398
Other,25
Other,68
Other,102
Other,8
Other,56
Other,22
Other,12
Other,84
Multi-lang,49
Other,33
Other,124
Other,223
Other,51
Other,326
Other,102
Other,246
Multi-lang,1659
Other,13
Multi-lang,265
Other,5
Other,35
Multi-lang,48
Multi-lang,102
Multi-lang,17
Multi-lang,31
Other,4
Other,0
Other,1
Other,12
Other,1
Other,5
Multi-lang,272
Multi-lang,149
Multi-lang,5
Multi-lang,13
Other,1
Other,22
Other,80
Other,76
Other,1
Other,24
Other,1
Other,8
Other,19
Other,14
Other,29
Other,12
Other,5
Multi-lang,84
Other,18
Multi-lang,97
Multi-lang,329
Other,1
Other,0
Other,3
Multi-lang,322
Other,14
Multi-lang,38
Other,1
Other,0
Other,4
Other,2
Other,1
Other,4
Other,21
Other,0
Other,0
Other,6
Other,3
Other,43
Multi-lang,115
Other,6
Other,90
Other,7
Other,27
Multi-lang,48
Other,13
Other,0
Other,1
Other,0
Other,251
Other,265
Other,7
Multi-lang,26
Other,1
Other,2
Other,6
Other,23
Other,18
Other,20
Multi-lang,131
Multi-lang,344
Other,1
Other,1
Other,1
Other,31
Other,9
Other,1
Multi-lang,64
Other,4
Multi-lang,310
Multi-lang,0
Multi-lang,21
Other,10
Other,7
Multi-lang,305
Other,33
Multi-lang,661
Other,3
Other,1
Other,11
Other,23
Other,3
Other,3
Other,3
Other,27
Other,87
Other,13
Other,110
Other,13
Multi-lang,114
Other,43
Other,0
Other,16
Other,45
Multi-lang,313
Multi-lang,83
Other,33
Other,13
Other,3
Other,17
Other,1
Other,5
Other,1
Other,72
Other,1
Other,2
Other,12
Other,0
Other,67
Other,0
Multi-lang,92
Other,12
Other,37
Multi-lang,86
Multi-lang,24
Other,106
Other,3
Other,200
Other,2
Other,2
Other,104
Multi-lang,192
Other,12
Other,25
Other,4
Other,11
Other,55
Other,19
Other,9
Other,107
Other,6
Other,6
Other,105
Other,27
Other,16
Other,145
Other,2
Other,8
Other,42
Other,2
Other,8
Other,2
Multi-lang,47
Multi-lang,4
Other,0
Other,38
Multi-lang,0
Multi-lang,1
Other,35
Other,33
Other,451
Other,1
Other,4
Other,8
Other,6
Other,0
Multi-lang,411
Other,165
Other,107
Other,9
Multi-lang,55
Other,26
Other,3
Other,20
Other,60
Other,7
Multi-lang,91
Other,17
Multi-lang,140
Multi-lang,154
Other,7
Other,1
Other,3
Other,5
Other,1
Other,191
Other,44
Other,75
Other,11
Other,38
Other,101
Other,183
Other,107
Other,33
Other,80
Other,106
Other,8
Other,120
Other,51
Multi-lang,63
Other,45
Multi-lang,6
Other,5
Multi-lang,61
Other,7
Other,21
Multi-lang,226
Other,1
Multi-lang,7
Other,12
Other,1
Other,152
Other,28
Other,367
Other,311
Multi-lang,77
Other,31
Other,30
Other,1
Other,29
Other,156
Other,2
Other,2
Other,71
Other,31
Other,2
Other,399
Other,363
Multi-lang,288
Other,393
Other,1
Other,1
Multi-lang,47
Other,5
Multi-lang,4
Other,1
Other,2
Other,12
Other,11
Other,23
Other,104
Other,4
Multi-lang,232
Other,11
Other,1
Other,1
Other,3
Other,1
Other,2
Other,5
Other,0
Other,27
Other,9
Other,1
Other,28
Other,0
Other,118
Other,99
Other,22
Other,7
Multi-lang,580
Other,2
Multi-lang,209
Other,105
Other,35
Other,24
Multi-lang,265
Multi-lang,172
Multi-lang,249
Other,79
Other,24
Other,128
Multi-lang,40
Other,81
Other,26
Other,329
Other,30
Multi-lang,6
Other,1
Other,9
Other,3
Other,33
Other,0
Multi-lang,8
Other,24
Multi-lang,240
Multi-lang,338
Other,1512
Multi-lang,410
Other,8
Multi-lang,35
Other,15
Multi-lang,3694
Other,25
Other,122
Other,10
Other,63
Multi-lang,315
Other,141
Other,117
Other,385
Multi-lang,1132
Other,156
Other,181
Other,125
Other,13
Other,0
Other,10
Multi-lang,179
Other,14
Multi-lang,9
Other,6
Other,40
Multi-lang,116
Other,37
Other,7
Other,7
Other,5
Other,1
Other,92
Multi-lang,5815
Multi-lang,5556
Other,1
Other,4
Other,25
Other,34
Other,2
Other,5
Other,50
Multi-lang,269
Other,0
Other,1
Other,2
Other,11
Other,0
Other,4
Other,522
Other,1
Other,3
Multi-lang,165
Multi-lang,193
Other,1
Other,16
Other,27
Multi-lang,267
Other,52
Multi-lang,0
Multi-lang,40
Other,131
Multi-lang,196
Other,19
Other,54
Other,2
Multi-lang,77
Multi-lang,69
Other,12
Other,146
Other,325
Multi-lang,26
Multi-lang,85
Multi-lang,188
Other,1
Other,28
Other,0
Multi-lang,615
Multi-lang,1011
Multi-lang,60
Multi-lang,419
Other,43
Other,28
Other,57
Other,0
Multi-lang,436
Other,175
Other,100
Multi-lang,70
Multi-lang,723
Multi-lang,99
Multi-lang,369
Multi-lang,83
Multi-lang,165
Multi-lang,12
Other,23
Other,697
Other,1738
Other,190
Other,1368
Other,97
Other,97
Multi-lang,82
Other,77
Multi-lang,512
Multi-lang,447
Multi-lang,97
Multi-lang,410
Other,0
Other,5
Other,2
Other,507
Other,2
Other,2
Other,31
Other,18
Other,7
Multi-lang,34
Other,8
Other,4
Other,14
Multi-lang,170
Multi-lang,207
Other,2
Other,15
Other,2
Other,50
Other,2
Other,2
Other,3
Other,17
Other,7
Multi-lang,8
Other,16
Other,179
Other,6
Other,4
Other,3
Multi-lang,143
Other,63
Other,2
Other,8
Other,2
Multi-lang,40
Multi-lang,117
Multi-lang,36
Multi-lang,233
Other,1
Other,2
Other,6
Other,23
Other,2
Other,1
Other,11
Other,2
Other,6
Other,37
Other,2
Other,2
Other,2
Other,2
Other,1
Other,0
Other,41
Other,1
Other,1
Other,1
Other,11
Other,2
Other,0
Other,0
Other,2
Other,3
Other,3
Other,59
Multi-lang,51
Other,262
Other,1
Other,1
Other,2
Multi-lang,20
Other,47
Multi-lang,74
Other,34
Other,117
Other,2
Other,67
Other,147
Other,23
Multi-lang,37
Other,3
Other,15
Other,3
Multi-lang,13
Other,3
Other,11
Other,3
Other,10
Other,1
Other,10
Other,8
Other,14
Other,85
Other,9
Other,82
Other,151
Multi-lang,26
Other,21
Other,0
Other,0
Other,17
Multi-lang,572
Other,41
Other,347
Other,0
Other,4
Other,433
Other,5
Other,183
Other,4
Other,11
Multi-lang,1700
Other,26
Other,64
Other,15
Multi-lang,55
Other,16
Other,41
Multi-lang,6
Other,24
Other,1
Other,1
Other,16
Other,23
Other,23
Other,20
Other,33
Other,95
Other,54
Other,4
Other,29
Other,6
Other,17
Other,52
Other,75
Other,0
Other,0
Other,51
Other,1
Other,4
Other,2
Other,270
Other,4
Other,2
Other,2
Other,24
Other,1
Other,2
Other,7
Other,2
Other,1
Other,1
Other,3
Other,60
Other,120
Other,54
Other,155
Other,55
Other,3
Other,8
Other,0
Other,2
Other,660
Other,7
Multi-lang,409
Other,92
Other,26
Other,55
Other,91
Other,5
Other,10
Other,3
Other,108
Other,124
Other,133
Other,4
Other,66
Other,11
Other,3
Other,0
Other,0
Other,52
Other,422
Other,67
Other,17
Other,2
Other,1
Other,8
Multi-lang,69
Multi-lang,122
Other,133
Other,1
Other,1
Other,5
Multi-lang,277
Multi-lang,645
Multi-lang,155
Multi-lang,130
Other,1
Other,1
Other,1
Other,1
Other,2
Other,1
Other,3
Other,1
Other,9
Multi-lang,32
Other,274
Multi-lang,320
Other,2
Multi-lang,86
Multi-lang,169
Multi-lang,288
Multi-lang,2
Other,4
Other,133
Multi-lang,29
Multi-lang,10
Other,19
Multi-lang,15
Multi-lang,63
Multi-lang,87
Multi-lang,247
Other,95
Multi-lang,109
Multi-lang,11
Multi-lang,189
Multi-lang,522
Other,44
Other,1
Other,3
Other,6
Other,1
Other,244
Other,6
Multi-lang,111
Other,10
Other,46
Other,0
Other,21
Other,158
Other,1
Other,1
Other,152
Other,14
Other,4
Other,147
Other,3
Other,7
Other,1
Other,1
Other,5
Multi-lang,98
Multi-lang,43
Other,16
Other,1
Other,351
Other,188
Other,3
Other,12
Other,2
Multi-lang,40
Multi-lang,95
Multi-lang,76
Other,23
Other,3
Other,1
Other,5
Other,69
Other,29
Multi-lang,97
Multi-lang,93
Multi-lang,271
Other,492
Other,27
Other,0
Other,4
Multi-lang,147
Other,9
Other,172
Other,21
Other,1
Other,3
Other,0
Other,9
Other,0
Other,1
Other,1
Other,1
Other,27
Other,34
Multi-lang,80
Other,107
Other,120
Other,1
Multi-lang,32
Multi-lang,463
Multi-lang,265
Multi-lang,156
Multi-lang,301
Multi-lang,9
Multi-lang,241
Multi-lang,2323
Multi-lang,90
Multi-lang,79
Other,9
Other,30
Other,24
Other,17
Other,13
Other,10
Other,253
Other,1
Other,19
Other,0
Other,0
Other,35
Other,1
Other,3
Other,15
Other,4
Other,5
Other,6
Other,18
Other,0
Multi-lang,27
Other,1
Other,1
Other,7
Other,1
Other,1
Other,1
Other,4
Multi-lang,55
Other,8
Other,0
Other,49
Multi-lang,75
Other,2
Other,28
Other,16
Other,7
Other,0
Other,6
Multi-lang,52
Other,1
Other,4
Other,47
Other,13
Other,1
Other,1
Other,6
Other,214
Other,17
Other,0
Other,0
Other,16
Multi-lang,543
Other,14
Other,2
Other,4
Multi-lang,12
Other,7
Other,215
Multi-lang,102
Other,21
Other,31
Multi-lang,217
Other,21
Other,19
Multi-lang,68
Other,26
Multi-lang,1
Multi-lang,80
Other,1
Other,5
Other,260
Other,2
Other,7
Other,224
Multi-lang,310
Other,729
Other,190
Other,20
Other,2
Other,127
Other,93
Multi-lang,111
Multi-lang,8
Other,5
Multi-lang,95
Other,3
Other,7
Other,568
Other,36
Other,1
Multi-lang,0
Other,0
Other,29
Other,29
Multi-lang,6
Multi-lang,67
Multi-lang,95
Other,90
Other,6
Multi-lang,19
Other,2
Multi-lang,12
Multi-lang,33
Other,3
Multi-lang,216
Multi-lang,232
Other,14
Other,35
Other,6
Other,2
Other,27
Other,107
Other,24
Other,5
Other,14
Other,9
Other,9
Other,10
Other,6
Multi-lang,32
Other,6
Other,10
Other,17
Multi-lang,341
Other,32
Other,0
Other,478
Other,1
Other,3
Other,30
Other,1
Multi-lang,165
Other,1
Other,0
Other,0
Other,36
Other,9
Other,674
Other,4
Other,46
Other,8
Other,11
Other,10
Other,60
Other,9
Other,21
Other,1
Other,9
Other,13
Other,17
Other,41
Other,14
Other,1
Other,209
Other,5
Other,1
Other,3
Other,2
Other,19
Other,216
Other,160
Other,6
Other,6
Other,35
Other,327
Other,8
Other,8
Other,30
Other,179
Other,87
Other,179
Multi-lang,87
Other,17
Other,4
Other,1
Other,1
Other,2
Other,1
Other,334
Other,1
Other,1
Multi-lang,160
Other,3
Other,23
Other,1
Other,10
Other,1
Other,239
Other,2
Multi-lang,24
Other,1
Other,57
Multi-lang,333
Other,37
Other,62
Multi-lang,1171
Multi-lang,1034
Multi-lang,1171
Other,9
Other,3
Other,158
Other,52
Other,6
Other,12
Other,58
Multi-lang,381
Multi-lang,367
Multi-lang,6
Multi-lang,33
Multi-lang,164
Other,11
Multi-lang,318
Other,4
Multi-lang,38
Other,1
Other,73
Other,34
Other,37
Other,4
Other,7
Other,1
Other,4
Other,7
Other,7
Other,1
Other,1
Other,1
Multi-lang,77
Other,1
Other,12
Other,10
Other,6
Multi-lang,197
Other,37
Multi-lang,6
Other,0
Other,14
Multi-lang,324
Other,16
Other,2
Other,131
Other,11
Multi-lang,416
Other,1
Other,1
Other,3
Other,6
Other,3
Other,1
Other,142
Multi-lang,385
Other,1
Other,16
Other,123
Multi-lang,4
Other,1
Other,10
Other,0
Other,103
Other,0
Other,16
Other,19
Multi-lang,54
Other,5
Other,0
Other,49
Other,17
Other,5
Multi-lang,239
Other,103
Other,171
Multi-lang,2
Other,21
Other,95
Multi-lang,367
Other,11
Multi-lang,77
Multi-lang,135
Other,18
Multi-lang,58
Other,25
Other,109
Other,50
Multi-lang,1423
Multi-lang,652
Other,39
Other,175
Other,12
Other,7
Other,2
Other,9
Other,1
Other,3
Other,100
Multi-lang,13
Other,9
Multi-lang,16
Other,6
Multi-lang,111
Multi-lang,123
Multi-lang,25
Multi-lang,59
Multi-lang,561
Other,17
Other,6
Multi-lang,65
Multi-lang,133
Other,1
Multi-lang,18
Other,9
Other,25
Other,0
Multi-lang,0
Other,51
Multi-lang,293
Multi-lang,25
Other,258
Other,51
Other,1
Other,2
Other,0
Other,0
Other,1
Other,1
Other,4
Other,13
Other,1
Other,43
Other,1
Other,2
Other,5
Other,3
Other,2
Other,0
Other,18
Other,8
Multi-lang,14
Other,4
Other,90
Multi-lang,9
Other,13
Other,8
Other,18
Other,53
Other,8
Multi-lang,78
Other,140
Multi-lang,43
Other,6
Other,1
Other,20
Other,98
Other,2
Other,19
Other,8
Other,4
Multi-lang,9
Other,4
Other,150
Other,8
Other,0
Other,1
Other,6
Multi-lang,9
Multi-lang,106
Other,640
Other,21
Multi-lang,57
Other,30
Other,539
Multi-lang,1372
Other,2
Other,19
Multi-lang,275
Other,1
Other,65
Other,1
Multi-lang,32
Other,3
Multi-lang,5
Other,5
Other,1
Other,11
Other,293
Other,3
Multi-lang,259
Other,2
Other,24
Other,13
Other,12
Other,77
Other,14
Multi-lang,17
Other,0
Other,3
Other,11
Other,96
Other,2
Other,43
Other,38
Other,85
Other,6
Other,16
Other,39
Other,4
Other,1
Other,14
Other,475
Other,1
Other,1
Other,2
Other,1
Other,3
Other,270
Multi-lang,78
Other,42
Other,77
Other,292
Multi-lang,4
Other,64
Other,160
Multi-lang,361
Other,328
Other,255
Multi-lang,5
Multi-lang,14
Other,173
Multi-lang,245
Other,31
Other,37
Multi-lang,35
Other,15
Other,12
Multi-lang,43
Other,7
Other,4
Other,2
Multi-lang,55
Multi-lang,26
Multi-lang,104
Other,50
Other,2
Multi-lang,104
Other,17
Other,136
Multi-lang,24
Multi-lang,36
Other,19
Multi-lang,1
Other,254
Multi-lang,191
Multi-lang,26
Other,75
Other,2
Other,17
Other,4
Multi-lang,26
Other,2
Other,101
Other,0
Other,29
Other,11
Other,1
Other,2
Other,2
Other,5
Other,143
Other,25
Other,31
Other,19
Other,127
Multi-lang,14
Other,15
Other,89
Other,8
Other,42
Other,1
Other,11
Other,37
Other,26
Other,2
Multi-lang,30
Other,1
Other,7
Multi-lang,17
Other,14
Other,1
Other,4
Other,31
Other,20
Multi-lang,199
Multi-lang,87
Multi-lang,400
Other,13
Other,45
Other,6
Other,28
Other,413
Other,32
Multi-lang,357
Other,74
Multi-lang,355
Multi-lang,30
Other,7
Multi-lang,5
Other,4
Other,167
Other,1
Other,10
Other,9
Multi-lang,2
Other,1
Multi-lang,261
Other,45
Other,1
Multi-lang,62
Other,1
Other,1
Other,1
Multi-lang,133
Other,2
Multi-lang,12
Other,12
Multi-lang,50
Multi-lang,392
Other,27
Multi-lang,889
Other,22
Other,873
Multi-lang,1056
Other,4
Other,10
Other,250
Other,2
Multi-lang,1260
Other,57
Multi-lang,0
Multi-lang,21
Other,925
Other,9
Other,260
Other,2
Other,936
Other,9
Multi-lang,144
Other,18
Multi-lang,0
Multi-lang,4
Other,4
Multi-lang,93
Other,12
Other,7
Other,3
Other,566
Multi-lang,35
Other,3
Other,7
Other,12
Other,6
Other,3
Multi-lang,398
Other,12
Other,49
Other,20
Multi-lang,109
Other,31
Other,8
Other,62
Other,11
Other,2
Other,211
Other,14
Multi-lang,18
Other,2
Other,2
Other,11
Other,0
Other,356
Other,55
Other,121
Other,5
Other,45
Multi-lang,163
Multi-lang,34
Other,6
Other,7
Other,27
Other,36
Other,1
Other,153
Other,7
Other,1
Other,1
Multi-lang,84
Other,41
Other,46
Other,0
Other,1
Other,95
Other,88
Multi-lang,463
Multi-lang,892
Other,182
Other,2
Other,9
Other,1
Other,10
Other,18
Multi-lang,104
Other,4
Other,8
Other,4
Other,38
Other,5
Multi-lang,14
Other,65
Other,6
Other,0
Other,2
Other,1
Other,3
Other,12
Other,47
Other,3
Other,4
Multi-lang,271
Other,32
Multi-lang,196
Multi-lang,104
Other,6
Other,10
Other,3
Other,44
Multi-lang,39
Other,408
Multi-lang,826
Other,2
Other,8
Other,7
Other,17
Other,4
Other,7
Other,13
Other,36
Other,46
Other,36
Other,13
Other,9
Multi-lang,38
Other,25
Other,154
Multi-lang,245
Other,37
Multi-lang,232
Multi-lang,17
Other,0
Other,11
Other,305
Other,4
Multi-lang,116
Other,11
Other,63
Other,2
Multi-lang,113
Other,2
Other,197
Other,181
Other,15
Multi-lang,55
Other,4
Other,35
Other,37
Other,16
Other,1
Other,55
Other,11
Other,106
Multi-lang,211
Other,13
Other,3
Other,8
Other,9
Other,233
Other,4
Other,0
Multi-lang,3
Other,36
Other,114
Multi-lang,122
Other,3
Multi-lang,96
Other,1
Other,4
Other,88
Multi-lang,160
Multi-lang,6
Other,2
Other,27
Other,301
Other,68
Other,44
Multi-lang,142
Multi-lang,1247
Other,19
Other,120
Other,300
Other,40
Other,24
Other,255
Other,4
Other,2
Other,4
Other,74
Other,5
Other,1
Multi-lang,62
Other,203
Other,119
Other,0
Other,111
Multi-lang,78
Multi-lang,282
Other,20
Other,48
Multi-lang,485
Multi-lang,428
Other,104
Other,14
Other,2
Other,5
Multi-lang,847
Multi-lang,811
Other,3
Other,6
Multi-lang,86
Other,5
Other,2
Other,214
Other,10
Multi-lang,98
Other,15
Other,16
Other,10
Other,312
Other,2
Other,0
Other,86
Other,17
Multi-lang,13
Other,1
Other,115
Other,18
Other,27
Other,1
Other,772
Multi-lang,194
Other,271
Other,3
Other,2
Other,1
Other,2
Other,2
Other,0
Other,58
Other,0
Other,4
Other,1
Multi-lang,350
Other,77
Other,140
Multi-lang,415
Other,4
Other,33
Other,2
Other,1
Other,1
Other,7
Multi-lang,111
Other,24
Other,37
Other,115
Other,54
Other,13
Other,7
Other,5
Multi-lang,1702
Other,124
Other,34
Other,170
Multi-lang,30
Multi-lang,4
Multi-lang,81
Multi-lang,74
Multi-lang,80
Other,2
Other,31
Multi-lang,161
Other,18
Other,2
Other,66
Other,6
Other,14
Multi-lang,61
Other,0
Other,2
Multi-lang,133
Other,216
Other,31
Other,285
Other,2
Multi-lang,112
Other,116
Other,10
Other,20
Other,9
Multi-lang,31
Other,26
Other,210
Multi-lang,11
Multi-lang,1019
Multi-lang,2
Multi-lang,85
Multi-lang,197
Multi-lang,1000
Multi-lang,16
Other,15
Multi-lang,317
Other,5
Other,200
Other,110
Multi-lang,471
Other,57
Other,8
Other,26
Multi-lang,391
Multi-lang,38
Multi-lang,712
Multi-lang,55
Other,66
Multi-lang,0
Other,218
Other,177
Other,4
Multi-lang,105
Other,5
Other,18
Multi-lang,14
Other,42
Other,0
Multi-lang,324
Multi-lang,255
Multi-lang,182
Multi-lang,607
Other,4
Multi-lang,119
Other,1
Multi-lang,184
Other,1
Other,344
Multi-lang,483
Multi-lang,16
Multi-lang,161
Other,2
Multi-lang,12
Multi-lang,11
Other,15
Other,2
Multi-lang,108
Other,1
Other,2202
Multi-lang,447
Multi-lang,303
Multi-lang,360
Other,2
Other,158
Multi-lang,1019
Multi-lang,44
Other,2
Other,2
Multi-lang,380
Multi-lang,227
Multi-lang,106
Other,18
Multi-lang,189
Other,107
Other,52
Multi-lang,543
Other,128
Multi-lang,348
Other,36
Other,1
Multi-lang,37
Other,31
Other,46
Multi-lang,64
Other,16
Multi-lang,27
Other,1
Other,4
Other,105
Other,4
Other,276
Other,2
Other,1
Other,4
Other,6
Other,1
Other,1
Other,1
Other,0
Multi-lang,558
Other,1
Other,6
Other,1
Multi-lang,447
Other,148
Other,48
Other,69
Other,9
Other,33
Other,4
Other,5
Other,1
Multi-lang,448
Other,1
Other,18
